202132_name;Falbeson orgyilkosa
202132_tooltip;Amikor ezen egység számlálója lejár, megsemmisít egy <b>véletlenszerûen választott ellenséges egységet</b>.
202133_fluff;A legnépszerûbb mesterség az övék a birodalmi udvarban, közvetlenül az írnokoké és a kurtizánoké után.
202133_name;Falbeson orgyilkosa
202133_tooltip;Amikor ezen egység számlálója lejár, megsemmisít egy <b>véletlenszerûen választott ellenséges egységet</b>.
202134_fluff;Az asztalterítôk elôbb bortól lettek foltosak, most meg vértôl! Ôszintén megmondom, nem tudom, melyiket nehezebb belôle kisikálni...
202134_name;Bankettasztal
202134_tooltip;<keyword=deathwish>Halálvágy</keyword>: A szemközti soron <b>minden egység</b> számlálóját növeli ennyivel: {Counter}.
202135_fluff;Egek, hát nem csodálatos ez a kilátááááá...?!!
202135_name;Sziklaszirt
202135_tooltip;Állandó <keyword=resilient>Rugalmas</keyword>.\n<keyword=immune>Immunis</keyword>.\nAmikor egy egység a <b>Sziklaszirttel</b> azonos sorra mozdul, megsemmisül.
202136_fluff;Nem vagyok ahhoz hozzászokva, hogy félbeszakítanak.
202136_name;Meve királynô
202136_tooltip;<keyword=immobile>Röghözkötött</keyword>.
202137_fluff;"– Kökörcsin?"\n"– Ó, elnézést! Akarom mondani: Julian Alfred Pankratz, Lettenhove vikomtja!"
202137_name;Kökörcsin
202137_tooltip;Kártyákat húz mindaddig, amíg tele nem lesz a kezed.
202138_fluff;A császárért! Nilfgaardért!
202138_name;Nilfgaardi erôsítés
202138_tooltip;3 kör után, a kör kezdetén kártyákat húzat mindaddig, amíg tele nem lesz a kezed.
202139_fluff;Mi akar ez lenni, Reynard? Útonállók támadnak a királyi adószedôkre? Fényes nappal?
202139_name;Bitang parittyás
202139_tooltip;<keyword=deploy>Lehelyezés</keyword>: {maxtargets} egységet átmozgat az ezzel az egységgel szemközti sorba, és {Damage} sebzést okoz neki(k).
202140_fluff;A Bitangok egyre inkább felbátorodnak... Most már a királyi istállóból sem átallanak lovakat lopni!
202140_name;Bitang lovasság
202140_tooltip;Amikor egy <b>ellenség</b> sebzôdik, Erôsíti <b>önmagát</b> 1-gyel.
202141_fluff;A mieinket eteti, az ellenséget vérezteti.
202141_name;Lyriai kaszás
202141_tooltip;<keyword=loyal>Hûséges</keyword>: Erôsíti <b>önmagát</b> ennyivel: {Boost}.
202142_fluff;Eltalálom a céltábla közepét száz lépésrôl is! Igaz, lehet nem az elsô lövésre...
202142_name;Lyriai számszeríjász
202142_tooltip;<keyword=deploy>Lehelyezés</keyword>: Egy <b>ellenséget</b> megsebez a soron található kártyák számával azonos mértékben, <b>önmagát</b> is beleértve.
202143_fluff;A férjed uralma alatt tíz évet szolgáltam, a tiéd alatt újabb nyolcat. És ezen idô alatt még egyszer sem szolgáltam ennél nemesebb ügyet.
202143_name;Reynard Odo
202143_tooltip;<keyword=deploy>Lehelyezés</keyword>: 1 <keyword=charge>Töltetet</keyword> ad a lemerült <keyword=order>Paranccsal</keyword> bíró egységeknek.
202144_fluff;Felség... Az, hogy a királynô leereszkedjen a köznéphez, egyszerûen nem járja...
202144_name;Caldwell gróf
202144_tooltip;<keyword=deploy>Lehelyezés</keyword>: Minden vele szomszédos egységbôl kijátszik egy példányt a paklidból.
202145_fluff;Egyesek az Igazság pálcájának nevezik.
202145_name;Viharok Jogara
202145_tooltip;<keyword=order>Parancs</keyword>: 3 sebzést okoz a <b>leggyengébb egység(ek)nek</b>. Ezt a képességét addig ismétli, amíg minden <keyword=charge>Töltet</keyword> lemerül.\nMinden körben, a kör elején növeli a <keyword=charge>Töltet</keyword> értékét 1-gyel.
202146_fluff;A szobrocska egy villanás kíséretében megnôtt, forgott és lüktetett, változtatta az alakját és szerkezetét, gomolygott, mint egy füstfelhô a padló fölött. Táncoló fénypászmák jelezték, hogy a belsejében mozgás támadt, és elkezdett valami anyagiasulni. Egy pillanattal késôbb, a mágikus kör közepében, hirtelen egy emberi alak jelent meg.
202146_name;Jáde szobrocska
202146_tooltip;Ha ez az egység sebzôdik, megsemmisül.
202147_fluff;Északnak nincs semmije, amivel meg tudnának bennünket lepni.
202147_name;Kifigyelô
202147_tooltip;Ha egy egység jelenik meg ezen a soron, ez az egység éber lesz.\nHa éber, minden körben, a kör elején egy sorral távolabb mozdul az ellenféltôl.\nHa nincs sor, ahova mozdulhatna, elmenekül, és riadót fúj.
202148_fluff;Hadd vitázzanak a historikusok arról, hogy vajon etikus cselekedet-e a járványok terjesztése az ostromlott városokban. Minket csak az érdekel, hogy eredményes.
202148_name;Döghajító
202148_tooltip;2 körönként, a kör kezdetén egy <b>Tehén tetemet</b> <keyword=spawn>Teremt</keyword> a szemközti sorra.
202149_fluff;Ô lenne az, aki Spalla Bitangjait vezeti? Ô az, akit az Ebek Hercegének neveznek?
202149_name;Ebek Hercege
202149_tooltip;{Counter} körönként, a kör kezdetén megsemmisít egy véletlenszerûen választott <b>nilfgaardi szövetségest</b>. Ha <b>Meve</b> passzol, a csatamezô átellenes térfelére mozdul.
202150_fluff;A hatalmas császárunk nevére fogadtam, hogy soha nem teszem le a kardomat. És hû leszek a fogadalmamhoz!
202150_name;Nilfgaardi bátorszívû
202150_tooltip;Minden {Counter} megsemmisült egységért Erôsíti <b>önmagát</b> ennyivel: {Boost}, és {Damage} sebzést okoz <b>minden ellenséges egységnek</b>.
202151_fluff;Ölni jöttünk! Nilfgaardiakat, lyriaiakat... Nekünk aztán mindegy. Beleket és vért ontani, hogy lemoshassuk vele a szégyenünket.
202151_name;Apagyilkos Arnjolf
202151_tooltip;<keyword=order>Parancs</keyword>: Az <b>ellenséges egységek</b> számával azonos sebzést okoz egy <b>ellenségnek</b>.\n<keyword=cooldown>Lehiggadás</keyword>: {Counter}.
202152_fluff;Felség... Az, hogy a királynô leereszkedjen a köznéphez, egyszerûen nem járja...
202152_name;Caldwell gróf
202152_tooltip;<keyword=order>Parancs</keyword>: <keyword=seize>Elfog</keyword> egy véletlenszerûen választott <b>bronz ellenséges egységet</b>.\n<keyword=cooldown>Lehiggadás</keyword>: {Counter}.
202153_fluff;Meglehetôsen kezdetleges, de megteszi, amire építették.
202153_name;Kôhajító
202153_tooltip;<keyword=order>Parancs</keyword>: Megsemmisít egy <b>Palánkfalat</b>.
202154_fluff;Minden erôdítésnek van gyenge pontja. Aki megtalálja, azé a vár.
202154_name;Gyenge pont
202154_tooltip;<keyword=immobile>Röghözkötött</keyword>.\n<keyword=deathwish>Halálvágy</keyword>: Megsemmisíti a megmaradt <b>Palánkfal(ak)at</b>.
202155_fluff;Csak nem Spalla Bitangjait vezeti? Az, akit az Ebek Hercegének neveznek?
202155_name;Gascon: Ködfüggöny
202155_tooltip;<keyword=deploy>Lehelyezés</keyword>: Sûrû ködöt bocsát egy szövetséges sorra, ami minden egységnek <keyword=immune>Immunis</keyword> állapotot ad.
202156_fluff;A férjed uralma alatt tíz évet szolgáltam, a tiéd alatt újabb nyolcat. És ezen idô alatt még egyszer sem szolgáltam ennél nemesebb ügyet.
202156_name;Reynard: Ostrom
202156_tooltip;<keyword=deploy>Lehelyezés</keyword>: A <b>Kôhajító alkatrészeket</b> -> <b>Kôhajítóvá</b> változtatja.
202157_fluff;Tartsátok a hidat! Minden áron meg kell tartani a hidat!
202157_name;Nilfgaardi ezredes
202157_tooltip;Minden {Counter} kijátszott kártya után húz egy kártyát.
202158_fluff;Nálunk az elôny! Ideje, hogy gyôzelembe fordítsuk át!
202158_name;Nilfgaardi tábornok
202158_tooltip;Minden {Counter} kijátszott egység után húz egy egységet, és Erôsíti <b>magát</b> annak erejével. A forduló kezdetén {Counter6} <b>Alba páncélos lovasságot</b> <keyword=spawn>Teremt</keyword>.
202159_fluff;Meve nem szívesen viselt sisakot. És a hídért vívott küzdelem során csúnyán meg is fizetett ezért.
202159_name;Csonkoló csapás
202159_tooltip;Megsemmisíti <b>Meve</b> királynôt.
202160_fluff;INVISIBLE CARD, IGNORE
202160_name;INVISIBLE CARD, IGNORE
202160_tooltip;Minden körben, a kör elején véletlenszerûen csökkenti az erejét <b>minden szövetséges egységnek</b> 1 és 3 közé esô értékkel.
202161_fluff;Képzeld el egy vakond és egy tatu keresztezôdését, csak emez tíz láb magas, és szereti az emberhúst.
202161_name;Hatalmas shaelmaar
202161_tooltip;3 körönként, a kör kezdetén véletlenszerûen sebez <b>ellenségeket</b> a <b>Shaelmaar</b> aktuális <keyword=armor>Páncéljának</keyword> valahányad részével, aztán a másik sorra mozdul:\nHa a <keyword=melee>Közelharci</keyword> sorra, akkor a <b>legerôsebb ellenséget</b> ezen egység aktuális <keyword=armor>Páncél</keyword> értékével sebzi.\nHa a <keyword=ranged>Távolsági</keyword> sorra, a <b>leggyengébb ellenséget</b> ezen egység aktuális <keyword=armor>Páncél</keyword> értékével sebzi.\nMajd a <keyword=armor>Páncélt</keyword> 8-ra állítja.
202163_fluff;Nem vagyok ahhoz hozzászokva, hogy félbeszakítanak.
202163_name;Meve: Hosszúkard
202163_tooltip;Erôsít egy <b>szövetségest</b> ennyivel: {Boost}, és {Armor} <keyword=armor>Páncélt</keyword> ad neki.\n<keyword=cooldown>Lehiggadás</keyword>: {Timer}.
202164_fluff;Az elmúlás szaga ülte meg egész Aedirnt. Temetetlen holtak hevertek szanaszét az utak mentén, ami valóságos terülj-terülj-asztalkám volt a királyság varjainak és a dögevôknek...
202164_name;Hulla
202164_tooltip;<keyword=deathwish>Halálvágy</keyword>: {Damage} sebzést okoz a szomszédos <b>szövetségeseknek</b>.
202165_fluff;Egy jó parancsnok minden vágya,... egy rossznak pedig a rémálma.
202165_name;Átláthatatlan köd
202165_tooltip;Minden körben, a kör elején 2 sebzést okoz a <b>legerôsebb egységnek</b> egy soron.
202166_fluff;A köd apró macskatalpakon érkezik. A ködárny pedig az áldozatai hullái fölött.
202166_name;Ködárny
202166_tooltip;<keyword=deathwish>Halálvágy</keyword>: A paklidból egy ezzel az egységgel azonos példányt <keyword=summon>Idéz</keyword>.
202167_fluff;Ha a ghoulok részei az élet körforgásának… akkor ez egy romlott körforgás.
202167_name;Ghoul
202167_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=consume>Bekebelez</keyword> egy egységet a temetôdbôl, és Erôsíti <b>önmagát</b> annak erejével.
202168_fluff;Néhány nekrofág annyira megkedveli az emberi hús ízét, hogy többé nem érik be a kiásott holttestekkel...
202168_name;Alghoul
202168_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=consume>Bekebelez</keyword> egy egységet bármelyik temetôbôl, és Erôsíti <b>önmagát</b> annak erejével.
202169_fluff;Jóval azelôtt ki fogod ôket szagolni, minthogy látnád ôket.
202169_name;Bûzdémon
202169_tooltip;Amikor egy másik egység megsemmisül, 1 sebzést okoz egy <b>véletlenszerûen választott ellenségnek</b>.
202170_fluff;Egyes nekrofágok úgy rákaptak az emberhús ízére, hogy többé már nem érik be a kiásott hullákkal...
202170_name;Telhetetlen alghoul
202170_tooltip;<keyword=order>Parancs</keyword>: Megsemmisíti a <b>legerôsebb ellenséget</b>, aztán Erôsít <b>minden szövetségest</b> amaz egység erejével.
202171_fluff;Minden levágott nilfgaardi helyébe tüstént három is terem.
202171_name;Segélykérés
202171_tooltip;{Counter} kártyát húz, és Erôsít <b>minden szövetségest</b> ennyivel: {Boost}.
202172_fluff;Az utazók révén szép summára tett szert az évek folyamán. Ám a váratlan infláció hatására a megtakarításai semmivé lettek. Többé soha nem fog hinni Nilfgaard legkiválóbb gazdasági elemzôinek sem.
202172_name;Híditroll
202172_tooltip;Minden körben, a kör elején a tôle jobbra esô három egységnek 3, 2, és 1 sebzést okoz, ebben a sorrendben.\n<keyword=order>Parancs</keyword>: Egy egység átkelhet a hídon.
202173_fluff;Amilyen gyönyörû, ugyanannyira erôs.
202173_name;Erôkristály
202173_tooltip;Nincs képessége.
202174_fluff;Mozgás, emberek! Csak semmi poroszkálás!
202174_name;Parancs: Menetelés!
202174_tooltip;Egy egységet egyel jobbra mozgat el.
202175_fluff;Lyriáért! Ríviáért! A királyôért!
202175_name;Parancs: Roham!
202175_tooltip;Egy egységet a <b>Híditrollon</b> túlra kényszerít.
202176_fluff;Csordultig töltve.
202176_name;Manakristály
202176_tooltip;Szerzel 1 Manát.\nMinden körben, a kör elején a <b>Manakristályok</b> összmennyisége 1-gyel nô.
202177_fluff;Felség... Az, hogy a királynô leereszkedjen a köznéphez, egyszerûen nem járja...
202177_name;Caldwell gróf
202177_tooltip;<keyword=deploy>Lehelyezés</keyword>: A szomszédos egységekkel azonos példányokat játszik ki a paklidból.
202178_fluff;A férjed uralma alatt tíz évet szolgáltam, a tiéd alatt újabb nyolcat. És ezen idô alatt még egyszer sem szolgáltam ennél nemesebb ügyet.
202178_name;Reynard Odo
202178_tooltip;<keyword=deploy>Lehelyezés</keyword>: 1 <keyword=charge>Töltet</keyword>-pontot ad a lemerült <keyword=order>Paranccsal</keyword> bíró egységeknek.
202179_fluff;A dh'oine-ok mindenbôl képesek fegyvert csinálni. Még egy egyszerû szekérbôl is…
202179_name;Szekérsánc
202179_tooltip;<keyword=order>Parancs</keyword>: Ezen egység <keyword=armor>Páncél</keyword> értékével megegyezô sebzést okoz minden egységnek egy ellenséges soron. Aztán elveszíti az összes <keyword=armor>Páncélját</keyword>.\nAmikor egy kártya megjelenik ezen a soron, {Armor} <keyword=armor>Páncélt</keyword> szerez.
202180_fluff;Ha neked már nincsen rá szükséged, hajlandó vagyok átvenni azt tôled...
202180_name;Rekviráló
202180_tooltip;<keyword=deploy>Lehelyezés</keyword>: Megsemmisíti a jobbján lévô egységet, és Erôsíti <b>magát</b> annak erejével. Ha az egy <b>Artefaktum</b>, ehelyett Erôsíti <b>magát</b> a te saját erôddel.
202181_fluff;Nem erre az életpályára gondolt, amikor azt mondta anyunak, hogy zenész akar lenni.
202181_name;Temeriai dobos
202181_tooltip;<keyword=order>Parancs</keyword>: Kijátsza a legfelsô <b>Gyorsreagálású egységet</b> a paklidból.
202182_fluff;Címerünk? Egy fekete sas. Az ellenségeink sorsa? Színtiszta kín.
202182_name;Lyriai lobogó
202182_tooltip;Állandó <keyword=resilient>Rugalmas</keyword> állapotú.\nAmikor <b>Meve</b> a képességét érvényesíti, csökken a <keyword=cooldown>Lehiggadása</keyword> ennyivel: {counter}.
202183_fluff;Fogd csak meg a sörömet...!
202183_name;Gábor: Balhorog ++
202183_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Damage} sebzést okoz egy egységnek. Ha az megsemmisül, a fennmaradó sebzést egy másik egységnek okozza.
202184_fluff;Sosem lehet tudni, késôbb még mi fog jól jönni!
202184_name;Gábor: Feneketlen zsebek ++
202184_tooltip;<keyword=deploy>Lehelyezés</keyword>: Kijátszik {Counter} <b>Csecsebecsét</b> a paklidból.
202187_fluff;Nem vagyok ahhoz hozzászokva, hogy félbeszakítanak.
202187_name;Meve királynô
202187_tooltip;Nincs képessége.
202188_fluff;Egyszerûen meg van ôrülve a kártyáért – legyen szó bármilyen játékról.
202188_name;Kôpörkölt Garth
202188_tooltip;Nincs képessége.
202189_fluff;Kegyetlen cudar fejfájást okoz...
202189_name;Hatalmas Mindent-bekebelezô
202189_tooltip;Mana-költsége: {Cost}.\n<keyword=deploy>Lehelyezés</keyword>: Erôsít egy <b>szövetségest</b> ennyivel: {Boost}. 1 kör után, a kör végén megsemmisül.
202190_fluff;Biztosíthatlak: nincs párja.
202190_name;Arany Sárkány
202190_tooltip;Mana-költsége: {Cost}.\n<keyword=deploy>Lehelyezés</keyword>: Húz egy kártyát.\n<keyword=order>Parancs</keyword>: Vagy az <b>Arany Sárkány</b> erejével megegyezô sebzést okoz az <b>ellenséges Hôsnek</b>, vagy kényszeríti az <b>Arany Sárkányt</b> és egy <b>ellenséget</b>, hogy egymást sebezzék a saját erejükkel megegyezô értékkel, egy alkalommal.
202191_fluff;Ifjú?! Úgy néz ki, mint a nagyapám! És ô már tíz nyár óta halott!
202191_name;Ifjú Fojtólidérc Karja
202191_tooltip;Mana-költsége: {Cost}.\n<keyword=deploy>Lehelyezés</keyword>: <keyword=strengthen>Erôsíti</keyword> <b>önmagát</b> 1-gyel <b>minden szövetséges</b> után.\n<keyword=order>Parancs</keyword>: Vagy az <b>Ifjú Fojtólidérc Karja</b> erejével megegyezô sebzést okoz az <b>ellenséges Hôsének</b>, vagy kényszeríti az <b>Ifjú Fojtólidérc Karját</b> és egy <b>ellenséget</b>, hogy egymást sebezzék a saját erejükkel megegyezô értékkel egy alkalommal.
202192_fluff;(1)-gyel kevesebbe kerül minden... Várj, nem... Ez nem az a játék.
202192_name;Fagyott Óriás
202192_tooltip;Mana-költsége: {Cost}.\n<keyword=deploy>Lehelyezés</keyword>: <keyword=boost>Erôsíti</keyword> ezt az egységet a térfeleden található <b>Hôs</b> által elszenvedett sebzés mértékével.\n<keyword=order>Parancs</keyword>: Vagy a <b>Fagyos Óriás</b> erejével megegyezô sebzést okoz az <b>ellenséges Hôsnek</b>, vagy kényszeríti a <b>Fagyos Óriást</b> és egy <b>ellenséget</b>, hogy egymást sebezzék a saját erejükkel megegyezô értékkel egy alkalommal.
